,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
24,163.76113533973694,323.4695384502411,484.1800663471222,645.8173780441284,811.2268152236938,166.89140605926514,327.6959216594696,488.4458999633789,655.1743783950806,821.3689701557159,163.60771107673645,324.2863144874573,497.1640911102295,659.0841403007507,824.0997204780579,169.10332083702087,330.6560046672821,492.25152492523193,654.9008836746216,823.158106803894,161.22322607040405,323.10701751708984,495.4732394218445,656.0912444591522,819.1095671653748,165.80210518836975,326.30719780921936,490.5438868999481,666.3982131481171,829.0773296356201,161.57316398620605,323.0807626247406,484.98036646842957,646.1646163463593,806.0399069786072,163.72792792320251,346.83045983314514,519.4736061096191,692.3054161071777,855.945140838623,172.43339371681213,332.82184624671936,504.96093559265137,667.7340655326843,828.6192219257355,163.4734628200531,325.64874958992004,488.710750579834,658.3613455295563,818.9113790988922
25,161.0543053150177,324.03715085983276,488.6870529651642,670.4035017490387,837.6549553871155,161.6437749862671,324.6267342567444,488.0092206001282,649.8531420230865,811.3903062343597,174.14624214172363,358.63211131095886,527.7250235080719,693.145667552948,854.216958284378,162.9853880405426,325.3693222999573,487.1253876686096,649.0523600578308,818.8132498264313,166.35561800003052,328.450617313385,491.68614292144775,656.9564599990845,819.0300056934357,161.61765575408936,322.5695164203644,494.30118060112,656.3428821563721,819.7744534015656,169.68530178070068,330.9766113758087,491.4814054965973,655.3307845592499,818.766279220581,174.11540246009827,338.47041630744934,519.8972835540771,681.9758684635162,842.8929491043091,162.4754183292389,323.67995977401733,495.9294366836548,657.81529712677,821.0496544837952,161.31130123138428,323.9267244338989,622.8386499881744,923.1209394931793,1228.7568428516388
26,337.02256298065186,658.6754488945007,967.2203137874603,1294.6996622085571,1598.07692861557,314.48716711997986,618.78005027771,927.8544030189514,1259.0899245738983,1590.5065338611603,323.50925755500793,643.4936652183533,960.4138729572296,1271.9779846668243,1584.6240689754486,301.22424387931824,618.6879727840424,931.5514471530914,1215.8326659202576,1483.337643623352,279.00109815597534,517.2326693534851,819.2233324050903,1108.5120739936829,1407.2986171245575,287.21336674690247,582.7237768173218,879.4900934696198,1199.2643504142761,1503.985812664032,289.1166298389435,601.7064759731293,915.8338541984558,1237.2234189510345,1552.068324804306,323.5433518886566,632.1204507350922,940.3719477653503,1241.9213354587555,1543.1285128593445,312.8267414569855,626.0774669647217,942.5985798835754,1243.3826661109924,1549.3097627162933,301.6833577156067,614.8655564785004,923.25914478302,1207.289104938507,1497.0035939216614
27,280.6941077709198,553.7266623973846,847.8419826030731,1154.8909225463867,1469.3278427124023,315.8311493396759,637.4492328166962,951.2677688598633,1286.9353966712952,1610.6580951213837,325.7063195705414,643.0380609035492,955.9485132694244,1275.0596477985382,1603.2591016292572,326.5448832511902,672.6758551597595,1001.9052619934082,1170.5321872234344,1344.1268165111542,170.13572120666504,345.73243737220764,516.65758228302,687.3565678596497,848.9967322349548,163.45497179031372,323.18192410469055,485.28051590919495,645.9121630191803,805.810863494873,166.9779016971588,328.15628457069397,508.78128027915955,678.2661275863647,846.0520782470703,160.73788380622864,322.11587262153625,484.6927001476288,644.423837184906,822.6984376907349,159.6297106742859,320.3788630962372,486.01326274871826,647.4606366157532,817.6204128265381,163.61527681350708,323.7607796192169,483.20940470695496,644.0448150634766,808.0644772052765
28,173.11166167259216,334.2881278991699,495.1247606277466,656.1379084587097,817.0221960544586,161.85076308250427,331.029625415802,493.0200593471527,671.4224157333374,833.1116511821747,162.47165513038635,338.6637136936188,500.14147877693176,671.0178043842316,840.8487386703491,164.69748950004578,325.50277757644653,487.92130041122437,650.692079782486,811.6273543834686,166.7606852054596,337.9532699584961,499.9933850765228,664.433403968811,828.4230437278748,160.99546360969543,323.5311031341553,485.79648756980896,646.6743903160095,815.6737389564514,172.22356581687927,335.6491298675537,496.81036376953125,656.3725051879883,823.3995747566223,161.19106769561768,321.1514902114868,481.8844497203827,645.1947512626648,807.8234000205994,195.08371567726135,358.6845033168793,519.3664288520813,682.4353210926056,866.7319416999817,173.90776228904724,342.4506516456604,515.0786278247833,685.5010831356049,845.5449554920197
29,162.96299004554749,324.4107837677002,490.2579336166382,652.3269062042236,816.1648693084717,162.79863095283508,323.2905595302582,483.35327887535095,651.6097946166992,810.70050573349,163.0601143836975,334.45423126220703,499.08953166007996,660.5121147632599,820.5349678993225,163.08467745780945,330.34579205513,490.0995056629181,651.2293019294739,811.670814037323,173.19096779823303,336.12365651130676,511.38057041168213,675.9086565971375,838.3523254394531,168.2205216884613,340.1107540130615,508.70390224456787,681.637996673584,845.2561705112457,165.0534372329712,327.1014566421509,488.4977617263794,650.2957708835602,813.059253692627,160.91337132453918,322.0103220939636,488.87598395347595,650.8607695102692,811.1920890808105,170.62987351417542,331.2125356197357,494.0648286342621,657.0484244823456,816.9892303943634,164.28437614440918,323.74275755882263,483.365971326828,642.4684855937958,808.5232241153717
30,160.40014958381653,323.2940835952759,487.7099561691284,649.400176525116,812.3418262004852,173.3027307987213,342.67768573760986,505.98171162605286,666.5312581062317,836.3899521827698,175.75616121292114,351.3658413887024,522.5175309181213,683.4689400196075,843.5682117938995,159.37706565856934,320.2545847892761,480.34264159202576,641.9645652770996,809.0566580295563,180.09282970428467,341.919056892395,514.5063955783844,686.3362815380096,854.9971504211426,159.92258191108704,323.37135648727417,491.1484441757202,653.8906362056732,818.0736539363861,164.31439590454102,325.3075313568115,485.28596663475037,645.5392680168152,809.6091783046722,161.2419421672821,337.8668689727783,499.6619954109192,668.8492674827576,833.8764955997467,172.16910409927368,333.25508069992065,496.49984192848206,658.7964515686035,820.2829403877258,164.08261513710022,343.7695586681366,502.97952246665955,677.5015325546265,838.5781583786011
31,161.06663584709167,322.688472032547,487.902441740036,650.0768566131592,813.5388610363007,163.7380175590515,328.42625999450684,489.4677743911743,651.6606585979462,832.7806532382965,161.98011302947998,325.04061365127563,497.81161665916443,658.1507298946381,822.2037465572357,163.5055992603302,327.01778841018677,491.9422335624695,660.8246500492096,829.2560958862305,169.65519332885742,332.49755811691284,505.32963252067566,665.9032933712006,826.3797767162323,160.6424674987793,328.0538582801819,491.7625689506531,654.5970795154572,814.7745425701141,163.2157588005066,323.1170847415924,485.6059639453888,644.8659863471985,811.3597195148468,161.93733644485474,327.68097448349,499.75004386901855,672.1225657463074,835.1249659061432,161.5904643535614,322.3240694999695,482.3496778011322,656.6869885921478,822.6649513244629,159.6701877117157,335.2227644920349,505.5086841583252,671.7351288795471,832.9141530990601
32,160.76789617538452,322.1122908592224,488.4797284603119,652.1947371959686,819.3390431404114,164.6992712020874,331.9741258621216,512.7621014118195,677.144781589508,852.4224500656128,166.06058740615845,327.29608178138733,493.78809905052185,655.2085332870483,817.8635041713715,170.77574944496155,333.0039641857147,502.3634042739868,665.1084492206573,838.461939573288,166.0849928855896,347.1411302089691,510.7432897090912,673.7444868087769,840.1669833660126,161.91649222373962,323.21269845962524,485.1170461177826,651.2403972148895,827.415177822113,161.79621505737305,321.607257604599,486.84090399742126,646.602264881134,806.4306354522705,166.25037622451782,327.5228261947632,488.436217546463,649.6422188282013,814.9792683124542,169.99792194366455,345.61372804641724,510.6222243309021,673.2050366401672,835.6668922901154,160.2400040626526,321.16948652267456,482.2770335674286,645.4385533332825,810.0844707489014
33,160.34066605567932,328.2338502407074,499.9325006008148,661.8854184150696,832.5470089912415,163.5108118057251,328.5794720649719,497.6152412891388,659.2494008541107,842.139707326889,183.34787392616272,343.7625551223755,506.8066420555115,670.8498404026031,837.362247467041,173.93263912200928,346.19838857650757,508.2111449241638,670.3215429782867,833.8267788887024,166.43795609474182,327.9319484233856,491.2977900505066,656.2610228061676,816.9763181209564,160.9560785293579,322.71376967430115,484.4769630432129,654.3210887908936,818.2816615104675,163.17732095718384,324.20782470703125,488.69748163223267,654.9464545249939,816.2293288707733,172.5874388217926,336.3464415073395,506.95494747161865,668.8665907382965,834.7628564834595,165.008376121521,327.52891635894775,491.0728874206543,661.6890387535095,823.0120646953583,189.41347813606262,372.8971197605133,549.954927444458,713.2439410686493,889.7968726158142
34,160.746821641922,331.11251616477966,500.5033860206604,662.1270589828491,834.0561766624451,173.93355631828308,346.22302436828613,508.61638712882996,675.7837316989899,837.6193559169769,161.09544849395752,324.85598969459534,486.7412326335907,652.3726255893707,818.9285967350006,161.62867736816406,329.76502227783203,492.6944134235382,658.2966725826263,829.6030960083008,170.75053572654724,335.2674925327301,498.98499608039856,662.6662583351135,826.032012462616,164.23590660095215,327.5721905231476,496.5620446205139,664.6009361743927,826.0220313072205,165.10612964630127,327.7967402935028,490.1949813365936,652.7868056297302,815.5454099178314,161.1088044643402,330.59643173217773,503.30695843696594,676.9709577560425,838.9083104133606,161.25937008857727,325.93033957481384,493.5825288295746,664.9016425609589,825.5979406833649,162.7794885635376,324.09330892562866,484.25569438934326,653.3535687923431,815.7172203063965
35,161.21769905090332,321.8556613922119,488.2691013813019,660.4567794799805,821.0602185726166,159.70362067222595,325.05049777030945,486.28860878944397,647.4444868564606,811.3280758857727,161.5498332977295,323.7292275428772,492.12845063209534,653.2317745685577,820.6921005249023,174.10241150856018,339.04065561294556,500.17910265922546,666.5649919509888,827.833395242691,162.53015661239624,325.69502115249634,488.83696484565735,653.3573410511017,829.3754465579987,166.70844268798828,334.23638677597046,496.73079562187195,663.8979778289795,828.5684139728546,174.2967700958252,348.3912181854248,534.6720168590546,709.643613576889,880.7082631587982,174.2764642238617,341.989497423172,502.8174159526825,663.1508736610413,830.6465911865234,161.6574137210846,324.09468722343445,484.67114090919495,645.8553471565247,808.6107926368713,160.89613580703735,326.91995668411255,504.95933270454407,666.9440462589264,846.1603679656982
36,165.04382228851318,325.4023082256317,497.08438515663147,657.1139230728149,822.752872467041,179.18979740142822,340.78651213645935,516.8372237682343,677.510410785675,840.1323223114014,163.5757646560669,327.43688774108887,490.3842394351959,667.4388732910156,829.6372718811035,164.14144206047058,325.65902733802795,485.91596817970276,653.001663684845,814.3483138084412,161.09089970588684,324.6894283294678,496.3756151199341,660.1031596660614,825.5029873847961,160.17705368995667,322.06856060028076,485.8725657463074,646.4824333190918,807.7958216667175,185.82952046394348,365.03894996643066,533.649266242981,702.6364164352417,868.5828411579132,163.16335487365723,330.12159180641174,489.2812964916229,657.1054925918579,821.3436162471771,161.61633253097534,322.4553225040436,491.7483983039856,660.4584896564484,826.2943856716156,164.66659498214722,338.0902256965637,519.784449338913,687.53737616539,867.2632653713226
37,160.4374966621399,324.23087191581726,485.9657185077667,645.6279916763306,807.5843019485474,160.58874654769897,334.79607367515564,498.4680941104889,668.7514111995697,832.6772060394287,168.20277667045593,349.97271609306335,514.2906391620636,677.5659894943237,846.4088113307953,163.7818353176117,327.2060465812683,493.09214758872986,657.447564125061,839.3179364204407,162.70167469978333,324.5428099632263,493.88908791542053,655.2321445941925,817.1500511169434,161.04815316200256,321.79028153419495,485.74738216400146,658.3405723571777,819.1829693317413,169.28834748268127,336.8495397567749,502.87729263305664,667.0738399028778,830.0412113666534,160.75405168533325,324.30603766441345,492.1020107269287,655.2761240005493,835.9276607036591,167.4853413105011,335.5869288444519,503.46910309791565,665.5635645389557,841.4892723560333,171.10036420822144,333.1457095146179,500.39336800575256,673.6981821060181,851.9126625061035
38,171.20020508766174,338.75461888313293,511.79817819595337,675.8389568328857,854.0200765132904,165.84132862091064,342.62357330322266,515.51646900177,686.5285589694977,848.6424686908722,161.5060224533081,323.69376254081726,496.2875301837921,664.982421875,832.6375646591187,162.3884892463684,323.62280774116516,485.7067301273346,649.2184205055237,813.3102023601532,161.4224977493286,339.8766450881958,501.6021270751953,674.0946655273438,853.5203197002411,163.92082905769348,337.30505299568176,500.2789206504822,661.4860434532166,832.2675201892853,161.21704244613647,323.03429341316223,486.28488850593567,647.9824421405792,810.3784010410309,171.63324570655823,333.177583694458,509.34642601013184,671.8279695510864,834.4321370124817,162.5916187763214,325.3964993953705,492.4067575931549,664.5938656330109,824.9307463169098,160.43879628181458,323.20038890838623,484.4098811149597,646.2194519042969,806.5914099216461
39,163.36687660217285,339.26498579978943,501.20378732681274,662.8455221652985,828.0923571586609,165.5555443763733,327.7697651386261,490.7636663913727,651.9566535949707,813.4700729846954,160.4763412475586,337.54312682151794,499.2764322757721,662.1524119377136,832.3220467567444,162.39211654663086,324.9530141353607,488.49911665916443,658.872061252594,823.2800073623657,166.72971534729004,343.0265591144562,508.45198798179626,677.5315728187561,839.7325685024261,160.87258410453796,322.04650473594666,483.55293822288513,644.5380885601044,804.840892791748,161.80080580711365,324.38362884521484,488.38437509536743,652.3669157028198,815.2232313156128,161.11103129386902,326.4424798488617,489.0218598842621,650.5019600391388,812.8488616943359,167.6533544063568,328.91294527053833,496.1210446357727,656.1486105918884,817.0666825771332,177.99443197250366,339.3738441467285,500.7447295188904,674.4521770477295,835.4861471652985
40,163.6980197429657,327.669246673584,499.0712950229645,677.4918377399445,843.4066321849823,166.78756761550903,342.0796902179718,532.9794232845306,694.1802852153778,861.8107953071594,160.82002925872803,329.6719579696655,490.79217743873596,652.2704119682312,818.5918765068054,161.22844243049622,321.5188136100769,488.3959319591522,652.3767702579498,820.5556929111481,170.2121500968933,330.8392713069916,494.07624912261963,655.133749961853,815.5188434123993,160.46285891532898,321.2895119190216,486.94410705566406,648.2251226902008,810.914274930954,192.9454002380371,353.52288722991943,516.6617369651794,680.2427809238434,851.0858385562897,161.5327672958374,332.0495250225067,496.37414479255676,659.1308770179749,820.2041878700256,166.08137798309326,331.4874212741852,497.83272910118103,665.9043910503387,831.1618337631226,170.99723386764526,330.657151222229,491.64269948005676,659.5806787014008,822.2016153335571
41,169.00502467155457,339.46213555336,507.1801779270172,672.3606972694397,844.6320934295654,188.63190269470215,356.72458028793335,523.615396976471,691.4043946266174,859.117983341217,168.15065836906433,329.73242831230164,494.9538378715515,662.3491475582123,832.2501220703125,168.70928692817688,338.0482728481293,510.3990216255188,687.3377285003662,857.23477602005,169.70057320594788,334.1332576274872,498.8655483722687,665.9080617427826,827.6903507709503,161.24520802497864,321.8817105293274,484.5498032569885,649.2367396354675,814.6329147815704,165.45851469039917,338.3591468334198,504.71407198905945,665.442718744278,831.5979940891266,189.58466172218323,356.6560101509094,523.5337333679199,697.3449754714966,867.1179382801056,161.5991973876953,338.1763207912445,498.9466960430145,661.2438089847565,830.7655756473541,179.54325318336487,356.9169542789459,548.5461864471436,718.9574856758118,880.6778831481934
42,163.31255412101746,328.16672801971436,490.9973850250244,655.3793096542358,822.1806533336639,164.0107138156891,330.5711340904236,494.32431173324585,662.4818365573883,826.7567510604858,161.76224827766418,323.7197046279907,492.322879076004,659.7945728302002,827.0126705169678,166.0811493396759,349.51777601242065,519.8855581283569,681.0990312099457,851.3773930072784,169.30335450172424,341.53263092041016,502.00163221359253,667.873538017273,838.0084960460663,165.37921857833862,333.0848605632782,505.4667685031891,676.0095613002777,849.5308644771576,171.7567093372345,339.07812666893005,507.4064872264862,699.8025071620941,875.9887681007385,185.34549069404602,376.66570711135864,536.6686520576477,704.633177280426,880.1231844425201,168.19080686569214,341.68634939193726,520.5956289768219,706.2574756145477,871.247843503952,159.81953644752502,322.7974820137024,484.4960720539093,648.2144448757172,809.1883053779602
43,162.26218795776367,324.03257036209106,486.4653317928314,658.7933795452118,821.0508506298065,160.39024806022644,344.47648191452026,505.4290130138397,666.2370927333832,828.8791644573212,160.4610390663147,323.7720139026642,488.0698940753937,649.4446814060211,832.4451944828033,160.76464247703552,322.65153884887695,496.7730326652527,658.2867126464844,820.3309042453766,163.47443962097168,325.2696237564087,485.78463983535767,648.5715646743774,811.3165612220764,162.68526911735535,332.229905128479,495.2856318950653,669.7670521736145,830.4331521987915,163.00750374794006,323.58302569389343,487.9920253753662,668.8444440364838,840.622475862503,162.05921506881714,323.1432249546051,482.8884508609772,645.9870080947876,809.2183966636658,164.66043257713318,326.43419313430786,485.5455598831177,648.8230972290039,808.1346356868744,160.7110733985901,322.33528780937195,490.1527028083801,651.0010733604431,812.4057102203369
44,161.9833493232727,336.22259497642517,499.9745011329651,669.2041854858398,830.7232253551483,165.3569576740265,329.94342136383057,491.1354835033417,662.8578476905823,823.0500435829163,166.99613118171692,350.43308115005493,514.8801717758179,676.4831717014313,838.0556137561798,171.6409420967102,334.65145564079285,510.8986897468567,670.4744033813477,831.9177825450897,161.38594675064087,332.4216613769531,496.0780167579651,658.7513296604156,822.3141169548035,163.076162815094,323.8385281562805,485.87260150909424,661.8627285957336,830.7017388343811,164.55544590950012,333.86396741867065,497.1132969856262,658.2594389915466,834.5604767799377,168.44997453689575,335.72484946250916,507.2080855369568,669.9783227443695,833.6192374229431,162.2356994152069,323.63549423217773,485.0928716659546,652.9079751968384,815.6846058368683,161.35322046279907,328.85065174102783,491.006165266037,653.0100576877594,815.3335494995117
45,160.85731601715088,330.42264103889465,492.4407742023468,654.2494184970856,832.4805822372437,162.934166431427,323.0146543979645,487.11818623542786,652.6592280864716,825.0239691734314,160.3552348613739,320.9526529312134,482.86679553985596,654.8752353191376,816.0522286891937,163.9451835155487,326.8516135215759,487.33597445487976,646.7936160564423,825.3539416790009,170.42314743995667,340.7926743030548,508.6217246055603,677.3288938999176,839.5425138473511,162.2288064956665,338.70018219947815,500.03677558898926,670.6322643756866,830.2982823848724,165.57117629051208,327.51841163635254,490.31131744384766,653.7815897464752,814.4027056694031,162.22390174865723,325.86914348602295,493.91454243659973,673.2817423343658,837.1803095340729,163.09409928321838,332.657705783844,496.9849383831024,660.1315295696259,820.840350151062,162.87058663368225,322.59842348098755,505.7334694862366,672.8365983963013,843.2722690105438
46,166.73795676231384,336.30934047698975,516.1803803443909,685.3385510444641,854.4979116916656,175.17032623291016,342.94623494148254,510.96134972572327,690.3556659221649,855.6115257740021,169.60148668289185,340.8379566669464,512.441157579422,684.003518819809,861.0635640621185,168.13309478759766,338.7910726070404,511.0889790058136,687.0497074127197,878.0675330162048,190.7188959121704,366.45417881011963,533.6559998989105,702.7403702735901,869.9869909286499,161.33292412757874,323.6090383529663,484.4800748825073,657.5719826221466,820.3538746833801,163.91519951820374,326.8446571826935,497.044842004776,663.7411742210388,826.619649887085,182.64726305007935,343.59342908859253,507.6918935775757,670.4947195053101,842.6681771278381,159.96872305870056,322.6852445602417,493.305908203125,670.7849247455597,836.7636740207672,177.9288353919983,345.0274839401245,505.9469723701477,671.3138234615326,837.0125353336334
47,168.7811417579651,340.8653962612152,503.52233624458313,665.4306745529175,843.3531618118286,172.4333758354187,337.82593750953674,501.6550602912903,665.2595016956329,829.8580138683319,177.83915185928345,349.44779443740845,515.81187915802,691.0012164115906,868.7682497501373,169.85066175460815,338.6791625022888,505.8500499725342,685.8788719177246,855.6216597557068,163.62816190719604,325.21206426620483,488.69384145736694,654.1887211799622,823.0540313720703,184.4491355419159,374.22628140449524,543.841849565506,715.0686066150665,881.2608420848846,166.85920476913452,332.87771940231323,497.9131042957306,663.6770944595337,829.1339881420135,167.0745496749878,335.07238030433655,501.2777545452118,667.1817269325256,832.8941600322723,166.31318879127502,351.85341000556946,533.6668982505798,704.7674951553345,884.5572190284729,172.80916619300842,340.4382622241974,518.5317041873932,689.7776799201965,857.6858284473419
48,172.90577363967896,337.2498598098755,498.73507022857666,666.9610273838043,832.087708234787,162.50758624076843,341.75650668144226,512.4862086772919,691.1710259914398,868.7692739963531,163.0051510334015,325.6484925746918,491.32088828086853,652.9081976413727,816.0115039348602,160.43239068984985,324.7704482078552,487.76254057884216,649.5610194206238,815.3126249313354,162.4292769432068,331.7378194332123,502.67209672927856,666.4582798480988,840.4998354911804,161.1857807636261,331.675904750824,492.39721274375916,655.0379974842072,818.9059083461761,159.07930994033813,318.21989917755127,479.8055362701416,640.7263877391815,800.8424367904663,161.36309838294983,327.8645055294037,489.7988393306732,654.5069403648376,815.4580874443054,167.1679539680481,335.5806109905243,513.1769378185272,686.8270683288574,850.02858543396,173.56777119636536,334.32710218429565,494.69696044921875,667.3386490345001,839.2905886173248
49,167.89855527877808,328.61237502098083,494.2135844230652,660.9870355129242,822.7553970813751,166.06045508384705,329.02394938468933,490.8682327270508,653.5252072811127,820.6787276268005,161.11542391777039,322.2561390399933,485.9065625667572,646.5798981189728,811.3659601211548,163.4840705394745,325.20105147361755,492.56846928596497,656.8453454971313,817.0198163986206,160.11157941818237,320.64439630508423,494.0393476486206,658.7892413139343,819.8580312728882,159.5610694885254,329.9974248409271,490.0203757286072,652.1667859554291,812.8051691055298,160.14834928512573,330.17551279067993,492.91516852378845,654.1034820079803,821.1892075538635,159.9300000667572,329.97192668914795,490.87898898124695,652.3987061977386,816.8032777309418,161.31336116790771,321.80454683303833,481.41447162628174,650.8981094360352,828.0494711399078,178.3420753479004,363.0219986438751,537.720700263977,711.574896812439,872.8431279659271
